Unnamed: 0,MGTNO,APVPERMYMD,TRDSTATENM,SITEAREA,SITEPOSTNO,SITEWHLADDR,RDNWHLADDR,BPLCNM,UPTAENM,X,Y,TRDPJUBNSENM,WTRSPLYFACILSENM,dong,exemplary_diner,keyword,id,id_mod,id_mod2
9625,3220000-101-2021-01306,20211101,영업/정상,9.45,135946,서울특별시 강남구 일원동 615 일원동우성7차아파트 ,서울 강남구 개포로110길 15,우성김밥,분식,206857.136167987,443346.24528908,,,일원동,,우성김밥,['1468960452'],21418728,21418728
9626,3220000-101-2021-01307,2021-11-01,영업/정상,45.22,135-996,서울특별시 강남구 논현동 209 삼환아르누보3,서울 강남구 학동로 224,오늘고래,한식,202877.191343983,445803.422821433,,,논현동,,오늘고래,['1961667666'],2016508167,2016508167
9627,3220000-101-2021-01308,20211101,영업/정상,64.24,135890,서울특별시 강남구 신사동 560-20 ,서울 강남구 논현로153길 41,공간이도,기타,202127.653079034,446464.495747018,,,신사동,,공간이도,['912487730'],1072619186,1072619186
9628,3220000-101-2021-01309,2021-11-01,영업/정상,95.72,135-897,서울특별시 강남구 신사동 661-13,서울 강남구 선릉로161길 18,비테셴,기타,203379.409989484,447250.709331037,,,신사동,,비테셴,['80948506'], , 
9629,3220000-101-2021-01310,20211102,영업/정상,431.16,135895,서울특별시 강남구 신사동 623-5 삼원가든 ,서울 강남구 언주로 835,붓처스컷 도산,경양식,202818.115731425,446970.562100973,,,신사동,,붓처스컷 도산,['262071421'],1802574770,1802574770
9630,3220000-101-2021-01312,20211102,영업/정상,14.80,135920,서울특별시 강남구 역삼동 721-4 이원빌딩 ,서울 강남구 테헤란로38길 29,더또순,한식,203711.572466444,444265.159671968,,,역삼동,,더또순,['1487816654'], , 
9631,3220000-101-2021-01314,20211103,영업/정상,42.97,135513,서울특별시 강남구 역삼동 704-4 ,서울 강남구 테헤란로43길 28,멘야 유메미루,일식,203838.705255813,444756.853951919,,,역삼동,,멘야 유메미루,['1815190930'],1377492683,1377492683
9632,3220000-101-2021-01315,20211103,영업/정상,30.00,135995,서울특별시 강남구 논현동 72-13,서울 강남구 언주로141길 38,쏘크라테스 떡볶이,한식,202730.002163739,446238.533057322,,,논현동,,쏘크라테스 떡볶이,['1450978661'], , 
9633,3220000-101-2021-01316,20211103,영업/정상,36.64,135935,서울특별시 강남구 역삼동 826-37 쌍용플래티넘밸류 ,서울 강남구 테헤란로4길 46,비하우스,경양식,202619.098126049,443688.691713202,,,역삼동,,비하우스,,1844910122,1844910122
9634,3220000-101-2021-01317,20211103,영업/정상,69.28,135822,서울특별시 강남구 논현동 135-6 ,서울 강남구 학동로20길 12,컨트롤브이,한식,202419.845300558,445561.607593676,,,논현동,,컨트롤브이,,2023215976,2023215976
9635,3220000-101-2021-01318,20211103,영업/정상,176.34,135918,서울특별시 강남구 역삼동 707-5 메트라이프타워 ,서울 강남구 테헤란로 316,크리스피프레시 선릉점,경양식,203965.768086947,444550.639615219,,,역삼동,,크리스피프레시 선릉,,1684702238,1684702238
9636,3220000-101-2021-01320,2021-11-04,영업/정상,33.00,135-190,서울특별시 강남구 세곡동 171-24,서울 강남구 밤고개로34길 7,파스타입니다(강남세곡점),기타,209409.371497729,440151.497594716,,,세곡동,,파스타입니다,,1468960452,1468960452
9637,3220000-101-2021-01322,20211104,영업/정상,50.22,135878,서울특별시 강남구 삼성동 152-2 ,서울 강남구 테헤란로81길 62-1,비마이플라워,기타,204861.280358353,445389.397757564,,,삼성동,,비마이플라워,['1171574601'],1961667666,1961667666
9638,3220000-101-2021-01323,20211105,영업/정상,47.31,135881,서울특별시 강남구 삼성동 166-6 ,서울 강남구 봉은사로114길 42,곱창과 순대국,한식,205707.361024519,445550.602656568,,,삼성동,,곱창과 순대국,['27501844'],912487730,912487730
9639,3220000-101-2021-01324,20211105,영업/정상,51.00,135509,서울특별시 강남구 삼성동 115-8 ,서울 강남구 봉은사로68길 11,세이레스커피(SAYLESS),기타,204382.364595357,445446.197455067,,,삼성동,,세이레스커피,['20158623'],80948506,80948506
9640,3220000-101-2021-01325,20211105,영업/정상,60.92,135240,서울특별시 강남구 개포동 1282 개포 래미안 포레스트 ,서울 강남구 개포로 264,잭슨피자 개포점,기타,,,,,개포동,,잭슨피자 개포,,262071421,262071421
9641,3220000-101-2021-01326,20211105,영업/정상,33.00,135840,서울특별시 강남구 대치동 899-32 오가빌딩 ,서울 강남구 선릉로76길 21,더빙(The Being),경양식,204543.458025932,444407.130347638,,,대치동,,더빙,['1644196362'],1487816654,1487816654
